keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
Border,qdXdLjpS_BM,afDI5Uco-O0,5,Inside Mexico’s Warring Cartels and the Millions of People They’ve Displaced - YouTube,1920,1080,862,2020-03-06,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3448076,4.8549695,0,2021-05-03 14:06:24,,2.273754
Border,U3vhYvW6RPI,afDI5Uco-O0,5,The Kids Being Trained and Armed to Fight Mexican Cartels - YouTube,1920,1080,354,2020-02-07,UCZaT_X_mc0BI-djXOlfhqWQ,-1,348,741439,4.9161091,0,2021-05-03 14:06:26,,2.045589
Border,NO3uj81X7O8,LkRm1UJ2yqE,4,Women Are Being Killed With Impunity in Mexico - YouTube,1920,1080,889,2020-08-17,UCZaT_X_mc0BI-djXOlfhqWQ,-1,344,273823,4.8318877,5,2021-05-03 14:06:29,"qdXdLjpS_BM,qjaBQigAzy0,3NOHC5gqXPg,MinXqrzAzeo,SyuUGY4OlbE",2.145484
Border,qdXdLjpS_BM,NO3uj81X7O8,5,Inside Mexico’s Warring Cartels and the Millions of People They’ve Displaced - YouTube,1920,1080,862,2020-03-06,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3448076,4.8549695,0,2021-05-03 14:06:31,,2.229077
Border,qjaBQigAzy0,NO3uj81X7O8,5,Vigilante Groups in Mexico Are Enforcing Lockdown to Stop Coronavirus - YouTube,1920,1080,305,2020-07-23,UCZaT_X_mc0BI-djXOlfhqWQ,-1,982,339521,4.3779888,0,2021-05-03 14:06:33,,2.176922
Border,3NOHC5gqXPg,NO3uj81X7O8,5,The Nurse Exposing Shocking COVID Ward Conditions in the Rio Grande Valley - YouTube,1920,1080,245,2020-08-12,UCZaT_X_mc0BI-djXOlfhqWQ,-1,95,74160,4.8444533,0,2021-05-03 14:06:33,,0.316934
Border,MinXqrzAzeo,NO3uj81X7O8,5,Life Inside One Of Mexico’s Deadliest Towns - YouTube,1920,1080,802,2020-02-10,UCZaT_X_mc0BI-djXOlfhqWQ,-1,750,1885733,4.9053268,0,2021-05-03 14:06:34,,1.086092
Border,SyuUGY4OlbE,NO3uj81X7O8,5,A Bloody Week in Ciudad Juarez: A cartel killer tells all - YouTube,1920,1080,917,2018-02-12,UCTrQ7HXWRRxr7OsOtodr2_w,-1,-1,1025822,4.7659249,0,2021-05-03 14:06:40,,5.56878
Border,qjaBQigAzy0,LkRm1UJ2yqE,4,Vigilante Groups in Mexico Are Enforcing Lockdown to Stop Coronavirus - YouTube,1920,1080,305,2020-07-23,UCZaT_X_mc0BI-djXOlfhqWQ,-1,982,339521,4.3779888,5,2021-05-03 14:06:42,"NO3uj81X7O8,qdXdLjpS_BM,MinXqrzAzeo,-7axnphYbMk,N8PRske_j80",2.243114
Border,NO3uj81X7O8,qjaBQigAzy0,5,Women Are Being Killed With Impunity in Mexico - YouTube,1920,1080,889,2020-08-17,UCZaT_X_mc0BI-djXOlfhqWQ,-1,344,273823,4.8318877,0,2021-05-03 14:06:44,,2.20622
Border,qdXdLjpS_BM,qjaBQigAzy0,5,Inside Mexico’s Warring Cartels and the Millions of People They’ve Displaced - YouTube,1920,1080,862,2020-03-06,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3448076,4.8549695,0,2021-05-03 14:06:49,,4.053688
Border,MinXqrzAzeo,qjaBQigAzy0,5,Life Inside One Of Mexico’s Deadliest Towns - YouTube,1920,1080,802,2020-02-10,UCZaT_X_mc0BI-djXOlfhqWQ,-1,750,1885730,4.9053268,0,2021-05-03 14:06:50,,1.076497
Border,-7axnphYbMk,qjaBQigAzy0,5,Lebanon's Economic Collapse Is Causing Even More Suffering Than Coronavirus - YouTube,1920,1080,287,2020-07-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,200,334877,4.858357,0,2021-05-03 14:06:52,,2.179836
Border,N8PRske_j80,qjaBQigAzy0,5,Inside the Sinaloa Cartel’s Fentanyl Smuggling Operations - YouTube,1920,1080,474,2020-06-29,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,2034946,4.8633208,0,2021-05-03 14:06:53,,1.053897
Border,kbPlnRJQGrc,LkRm1UJ2yqE,4,How Fentanyl Gets To The U.S. From China (HBO) - YouTube,1920,1080,352,2017-12-21,UCZaT_X_mc0BI-djXOlfhqWQ,-1,785,1723994,4.7341685,5,2021-05-03 14:06:55,"31qZ8LaziHg,Hg-XvZh9a4w,eYhM80YkBhM,s6MAxf9yvl4,35XGfnmTm8E",2.251582
Border,31qZ8LaziHg,kbPlnRJQGrc,5,Why It's So Hard To Get The Power Back On In Puerto Rico (HBO) - YouTube,1920,1080,472,2017-12-20,UCZaT_X_mc0BI-djXOlfhqWQ,-1,150,277666,4.8288159,0,2021-05-03 14:06:57,,2.263265
Border,Hg-XvZh9a4w,kbPlnRJQGrc,5,Palestine On Edge & Surviving Police Shootings: VICE News Tonight Full Episode (HBO) - YouTube,1920,1080,1529,2017-12-21,UCZaT_X_mc0BI-djXOlfhqWQ,843,427,96710,3.6551182,0,2021-05-03 14:07:00,,2.385218
