keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
NRA,yF6QRzeAdZo,0rDbWz63wiQ,5,No. 45's Racist Rhetoric Led Directly To Hate Crimes Against The AAPI Community - YouTube,1920,1080,707,2021-03-18,UCMtFAi84ehTSYSE9XoHefig,-1,-1,1800298,4.7976904,0,2021-03-21 23:42:43,,3.013323
NRA,BXlnrFpCu0c,4AtOU0dDXv8,2,My son was a Columbine shooter. This is my story | Sue Klebold - YouTube,1920,1080,919,2017-02-27,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,9306729,4.7130241,5,2021-03-21 23:42:46,"eKkI6-HeWXo,U4_FkAWLYjQ,lrYx7HaUlMY,RlSwsE22nX0,cXkH_6-aG-8",2.192472
NRA,eKkI6-HeWXo,BXlnrFpCu0c,3,I let algorithms randomize my life for two years | Max Hawkins - YouTube,1920,1080,710,2021-03-12,UCAuUUnT6oDeKwE6v1NGQxug,-1,174,119953,4.8762007,5,2021-03-21 23:42:48,"bGQijadRjXo,qYvXk_bqlBk,ZQ--scjcAZ4,RlSwsE22nX0,zIwLWfaAg-8",2.192278
NRA,bGQijadRjXo,eKkI6-HeWXo,4,3 ways to upgrade democracy for the 21st century | Max Rashbrooke - YouTube,1920,1080,853,2021-02-25,UCAuUUnT6oDeKwE6v1NGQxug,-1,95,49106,4.7459893,5,2021-03-21 23:42:50,"7YoLMG2qja4,zIwLWfaAg-8,SemHh0n19LA,JsC9ZHi79jo,uJfGby1C3C4",2.08095
NRA,7YoLMG2qja4,bGQijadRjXo,5,How technology changes our sense of right and wrong | Juan Enriquez - YouTube,1920,1080,449,2021-02-24,UCAuUUnT6oDeKwE6v1NGQxug,-1,95,63077,4.8843226,0,2021-03-21 23:42:54,,4.282289
NRA,zIwLWfaAg-8,bGQijadRjXo,5,The future we're building -- and boring | Elon Musk - YouTube,1920,1080,2451,2017-05-03,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,17555759,4.9089189,0,2021-03-21 23:42:57,,2.17649
NRA,SemHh0n19LA,bGQijadRjXo,5,5 steps to designing the life you want  | Bill Burnett | TEDxStanford - YouTube,1920,1080,1521,2017-05-19,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,3451137,4.8684812,0,2021-03-21 23:42:59,,2.167273
NRA,JsC9ZHi79jo,bGQijadRjXo,5,How to triple your memory by using this trick | Ricardo Lieuw On | TEDxHaarlem - YouTube,1920,1080,979,2017-12-12,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,9513275,4.8354931,0,2021-03-21 23:43:03,,4.340201
NRA,uJfGby1C3C4,bGQijadRjXo,5,How your brain responds to stories -- and why they're crucial for leaders | Karen Eber - YouTube,1920,1080,848,2021-02-10,UCAuUUnT6oDeKwE6v1NGQxug,-1,81,116938,4.9186339,0,2021-03-21 23:43:08,,4.276964
NRA,qYvXk_bqlBk,eKkI6-HeWXo,4,"Who are you, really? The puzzle of personality | Brian Little - YouTube",1920,1080,916,2016-07-19,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,8007262,4.9267106,5,2021-03-21 23:43:10,"7YoLMG2qja4,apbSsILLh28,MB5IX-np5fE,P_6vDLq64gE,c0KYU2j0TM4",2.225939
NRA,7YoLMG2qja4,qYvXk_bqlBk,5,How technology changes our sense of right and wrong | Juan Enriquez - YouTube,1920,1080,449,2021-02-24,UCAuUUnT6oDeKwE6v1NGQxug,-1,95,63077,4.8843226,0,2021-03-21 23:43:12,,2.098356
NRA,apbSsILLh28,qYvXk_bqlBk,5,What really matters at the end of life | BJ Miller - YouTube,1920,1080,1148,2015-09-30,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,7484677,4.8819842,0,2021-03-21 23:43:14,,2.187081
NRA,MB5IX-np5fE,qYvXk_bqlBk,5,This could be why you're depressed or anxious | Johann Hari - YouTube,1920,1080,1232,2019-10-11,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,5394483,4.9405479,0,2021-03-21 23:43:17,,2.207494
NRA,P_6vDLq64gE,qYvXk_bqlBk,5,How to spot a liar | Pamela Meyer - YouTube,480,360,1131,2011-10-13,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,20857112,4.7535663,0,2021-03-21 23:43:19,,2.166823
NRA,c0KYU2j0TM4,qYvXk_bqlBk,5,The power of introverts | Susan Cain - YouTube,1920,1080,1145,2012-03-02,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,11629401,4.9525862,0,2021-03-21 23:43:23,,4.358623
NRA,ZQ--scjcAZ4,eKkI6-HeWXo,4,Do Salt Lamps Work? - YouTube,1920,1080,991,2019-02-06,UCHnyfMqiRRG1u-2MsSQLbXA,-1,-1,3092656,4.9502053,5,2021-03-21 23:43:25,"dg3pza4y2ws,gMlf1ELvRzc,myh94hpFmJY,KYunPJQWZ1o,Gl3H23g5kT0",2.202745
NRA,dg3pza4y2ws,ZQ--scjcAZ4,5,Can Humans Sense Magnetic Fields? - YouTube,1920,1080,833,2019-03-18,UCHnyfMqiRRG1u-2MsSQLbXA,-1,870,2127119,4.9496164,0,2021-03-21 23:43:28,,2.123774
NRA,gMlf1ELvRzc,ZQ--scjcAZ4,5,The Discovery That Transformed Pi - YouTube,1920,1080,1120,2021-03-16,UCHnyfMqiRRG1u-2MsSQLbXA,-1,-1,1656194,4.9654412,0,2021-03-21 23:43:30,,2.12851
NRA,myh94hpFmJY,ZQ--scjcAZ4,5,Why Do Venomous Animals Live In Warm Climates? - YouTube,1920,1080,700,2013-02-06,UCHnyfMqiRRG1u-2MsSQLbXA,-1,-1,4950897,4.8801107,0,2021-03-21 23:43:32,,2.145211
NRA,KYunPJQWZ1o,ZQ--scjcAZ4,5,Stephen Axford: How fungi changed my view of the world - YouTube,-1,-1,-1,,,-1,-1,-1,-1.0,0,2021-03-21 23:43:35,,3.459434
NRA,Gl3H23g5kT0,ZQ--scjcAZ4,5,A TikToker Drank 1 Bottle Nutmeg Spice. This Is What Happened To His Brain. - YouTube,1920,1080,829,2020-04-26,UCKOvOaJv4GK-oDqx-sj7VVg,-1,-1,5325279,4.9263506,0,2021-03-21 23:43:38,,2.203462
NRA,RlSwsE22nX0,eKkI6-HeWXo,4,What Representing Men in Divorce Taught Me About Fatherhood | Marilyn York | TEDxUniversityofNevada - YouTube,1920,1080,889,2020-03-20,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,5169902,4.8768125,5,2021-03-21 23:43:42,"3WMuzhQXJoY,u5GCetbP7Fg,Rg6xCRemYw4,L9UIF852Boo,pKMgG9xIfEg",4.331602
NRA,3WMuzhQXJoY,RlSwsE22nX0,5,MEETING THE ENEMY A feminist comes to terms with the Men's Rights movement | Cassie Jaye | TEDxMarin - YouTube,1920,1080,888,2017-10-18,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,8368049,4.868504,0,2021-03-21 23:43:44,,2.060729
NRA,u5GCetbP7Fg,RlSwsE22nX0,5,What I am learning from my white grandchildren -- truths about race | Anthony Peterson | TEDxAntioch - YouTube,1920,1080,1137,2014-11-04,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,3269517,4.7047486,0,2021-03-21 23:43:46,,2.099716
NRA,Rg6xCRemYw4,RlSwsE22nX0,5,I was sex trafficked for years. Brothels are hidden in plain sight. | Casandra Diamond | TEDxToronto - YouTube,1920,1080,1026,2020-02-12,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,2452289,4.8559313,0,2021-03-21 23:43:48,,2.078038
NRA,L9UIF852Boo,RlSwsE22nX0,5,How Five Simple Words Can Get You What You Want | Janine Driver | TEDxHardingU - YouTube,1920,1080,1433,2019-01-10,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,3440297,4.7748823,0,2021-03-21 23:43:51,,2.067557
NRA,pKMgG9xIfEg,RlSwsE22nX0,5,What working with psychopaths taught me about leadership | Nashater Deu Solheim | TEDxStavanger - YouTube,1920,1080,829,2020-11-03,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,669,525762,4.7915239,0,2021-03-21 23:43:53,,2.034907
NRA,zIwLWfaAg-8,eKkI6-HeWXo,4,The future we're building -- and boring | Elon Musk - YouTube,1920,1080,2451,2017-05-03,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,17555856,4.9089189,5,2021-03-21 23:43:55,"eKkI6-HeWXo,sp8smJFaKYE,1AU819P7Bk4,H15uuDMqDK0,a_T4QayqtI4",2.184385
NRA,eKkI6-HeWXo,zIwLWfaAg-8,5,I let algorithms randomize my life for two years | Max Hawkins - YouTube,1920,1080,710,2021-03-12,UCAuUUnT6oDeKwE6v1NGQxug,-1,174,119953,4.8762007,0,2021-03-21 23:43:59,,4.199829
NRA,sp8smJFaKYE,zIwLWfaAg-8,5,RAW Elon Musk Interview from Air Warfare Symposium 2020 - YouTube,1920,1080,3324,2020-03-02,UCITZhXvrfUvsO-vIuVxcTIQ,-1,534,1161367,4.8640876,0,2021-03-21 23:44:01,,2.097664
NRA,1AU819P7Bk4,zIwLWfaAg-8,5,Best Elon Musk MOTIVATION (1 HOUR of Pure INSPIRATION!) - YouTube,1920,1080,4356,2020-12-25,UCKmkpoEqg1sOMGEiIysP8Tw,-1,407,477549,4.8197322,0,2021-03-21 23:44:04,,2.459253
NRA,H15uuDMqDK0,zIwLWfaAg-8,5,Elon Musk on Artificial Intelligence - YouTube,1920,1080,1167,2019-10-14,UCjrkHZSRAFNVXrR4S4O-Msw,-1,798,1593734,4.8882666,0,2021-03-21 23:44:06,,2.181679
NRA,a_T4QayqtI4,zIwLWfaAg-8,5,The Rise of SpaceX Elon Musk's Engineering Masterpiece - YouTube,1280,720,1875,2020-10-28,UCjrkHZSRAFNVXrR4S4O-Msw,-1,-1,2638611,4.9148884,0,2021-03-21 23:44:11,,4.594698
NRA,U4_FkAWLYjQ,BXlnrFpCu0c,3,Sue Klebold Recalls What Her Son Dylan Was Like at Home: Part 2 - YouTube,1920,1080,542,2016-02-13,UCBi2mrWuNuyYy4gbM6fU18Q,-1,996,1832557,4.7589397,5,2021-03-21 23:44:13,"BXlnrFpCu0c,qS7mBbXxJYA,LWO_brqUWcA,yZYQpge1W5s,w_Ma8oQLmSM",1.974787
NRA,BXlnrFpCu0c,U4_FkAWLYjQ,4,My son was a Columbine shooter. This is my story | Sue Klebold - YouTube,1920,1080,919,2017-02-27,UCAuUUnT6oDeKwE6v1NGQxug,-1,-1,9306755,4.7130241,5,2021-03-21 23:44:15,"eKkI6-HeWXo,U4_FkAWLYjQ,lrYx7HaUlMY,-wkdH_wluhw,RlSwsE22nX0",2.224469
NRA,eKkI6-HeWXo,BXlnrFpCu0c,5,I let algorithms randomize my life for two years | Max Hawkins - YouTube,1920,1080,710,2021-03-12,UCAuUUnT6oDeKwE6v1NGQxug,-1,174,119953,4.8762007,0,2021-03-21 23:44:17,,2.142927
NRA,U4_FkAWLYjQ,BXlnrFpCu0c,5,Sue Klebold Recalls What Her Son Dylan Was Like at Home: Part 2 - YouTube,1920,1080,542,2016-02-13,UCBi2mrWuNuyYy4gbM6fU18Q,-1,996,1832557,4.7589397,0,2021-03-21 23:44:24,,6.346035
NRA,lrYx7HaUlMY,BXlnrFpCu0c,5,I've lived as a man & a woman -- here's what I learned | Paula Stone Williams | TEDxMileHigh - YouTube,1920,1080,925,2017-12-19,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,4119066,4.715898,0,2021-03-21 23:44:28,,4.072207
NRA,-wkdH_wluhw,BXlnrFpCu0c,5,"What animals are thinking and feeling, and why it should matter | Carl Safina | TEDxMidAtlantic - YouTube",480,360,988,2016-07-13,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,1275042,4.9106588,0,2021-03-21 23:44:30,,2.121637
NRA,RlSwsE22nX0,BXlnrFpCu0c,5,What Representing Men in Divorce Taught Me About Fatherhood | Marilyn York | TEDxUniversityofNevada - YouTube,1920,1080,889,2020-03-20,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,5169902,4.8768125,0,2021-03-21 23:44:32,,2.220691
NRA,qS7mBbXxJYA,U4_FkAWLYjQ,4,I grew up in a cult. It was heaven -- and hell. | Lilia Tarawa | TEDxChristchurch - YouTube,1920,1080,1206,2017-11-16,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,11312521,4.8761263,5,2021-03-21 23:44:34,"kB-dJaCXAxA,Ed4SeoQypy0,xbagFzcyNiM,Rg6xCRemYw4,-U4Cq-dgNnw",2.062813
