keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
Florida,F1VJ47QqjsU,MT997jffnaY,5,"Cape Coral, Florida: Dreamers & Schemers | Untold Stories - YouTube",1920,1080,1607,2019-10-28,UCVw2CZv7Pe0SS2n5ofqwEgQ,669,21,62131,4.8782611,0,2021-03-18 09:18:54,,2.344526
Florida,HAlkPsUckSk,MT997jffnaY,5,TOP Waterfront Restaurants and Bars on Sanibel Island - DOWNLOAD the FREE Waterfront Trail PASSPORT - YouTube,1920,1080,942,2020-11-17,UCp9KAZIrP1ZdmMZF8YiK9ZQ,143,2,12894,4.9448276,0,2021-03-18 09:18:57,,2.559254
Florida,AQJ9zBO4L-g,1hnJYtKvluw,4,"Marco Island, Florida: Island in the Sun | Untold Stories - YouTube",480,360,1606,2019-11-14,UCVw2CZv7Pe0SS2n5ofqwEgQ,207,7,23133,4.8691587,5,2021-03-18 09:18:59,"bI7zvggHfUg,OttWvmjfpME,4Z96G3pDhz8,ix3hcDDTGTk,FxM_ae5gvsQ",2.351792
Florida,bI7zvggHfUg,AQJ9zBO4L-g,5,Ding Darling National Wildlife Refuge | Untold Stories - YouTube,1920,1080,1607,2021-01-25,UCVw2CZv7Pe0SS2n5ofqwEgQ,22,-1,475,5.0,0,2021-03-18 09:19:02,,3.075457
Florida,OttWvmjfpME,AQJ9zBO4L-g,5,Sanibel Causeway: A Vital Link? | Untold Stories - YouTube,1920,1080,1566,2019-11-06,UCVw2CZv7Pe0SS2n5ofqwEgQ,95,-1,8520,5.0,0,2021-03-18 09:19:04,,2.253293
Florida,4Z96G3pDhz8,AQJ9zBO4L-g,5,"Coming of Age: Naples, Florida | Untold Stories - YouTube",1920,1080,1609,2019-11-08,UCVw2CZv7Pe0SS2n5ofqwEgQ,152,3,18305,4.9225807,0,2021-03-18 09:19:07,,2.440859
Florida,ix3hcDDTGTk,AQJ9zBO4L-g,5,"Anna Maria Island, FL - 7 Miles of Paradise - YouTube",1280,720,1310,2020-12-27,UCTnqAtLsVjoj3UUdWu6z4VA,-1,73,344381,4.9281673,0,2021-03-18 09:19:09,,2.536381
Florida,FxM_ae5gvsQ,AQJ9zBO4L-g,5,Big Cypress Swamp: The Western Everglades - YouTube,1920,1080,3424,2017-10-13,UCsN1ZItTKcJ4AGsBIni35gg,139,2,17686,4.9432626,0,2021-03-18 09:19:11,,2.051417
Florida,ZlHrUBJeBYs,1hnJYtKvluw,4,"Living in Naples, Florida | Pros & Cons - YouTube",1920,1080,620,2020-12-28,UCAqOFaKlsswjZ1SKsPLUDIA,199,5,11359,4.9019608,5,2021-03-18 09:19:16,"1hnJYtKvluw,OTVSubduUr0,FQVTi_yt5hE,4Z96G3pDhz8,nl2wvxttJxI",4.240001
Florida,1hnJYtKvluw,ZlHrUBJeBYs,5,Naples & Marco Island - The Paradise Coast - YouTube,1280,720,1210,2020-12-06,UCTnqAtLsVjoj3UUdWu6z4VA,-1,59,284533,4.9202166,0,2021-03-18 09:19:18,,2.495076
Florida,OTVSubduUr0,ZlHrUBJeBYs,5,Naples vs Sarasota | Cost of Living Naples vs Sarasota - YouTube,-1,-1,703,2020-06-13,,-1,-1,-1,-1.0,0,2021-03-18 09:19:22,,3.993348
Florida,FQVTi_yt5hE,ZlHrUBJeBYs,5,"Third Street South Farmers Market - Naples, FL - YouTube",1920,1080,3092,2018-02-25,UC1j9A2NNb5QsxUPkta_gmtw,292,4,29593,4.9459457,0,2021-03-18 09:19:25,,3.044221
Florida,4Z96G3pDhz8,ZlHrUBJeBYs,5,"Coming of Age: Naples, Florida | Untold Stories - YouTube",1920,1080,1609,2019-11-08,UCVw2CZv7Pe0SS2n5ofqwEgQ,152,3,18305,4.9225807,0,2021-03-18 09:19:28,,2.289093
Florida,nl2wvxttJxI,ZlHrUBJeBYs,5,10 Best Places To Live in Florida [According to a LOCAL] - YouTube,-1,-1,902,2020-05-04,,-1,-1,-1,-1.0,0,2021-03-18 09:19:33,,4.967525
Florida,dAWBTvR-xIg,bFCQSclUzF4,3,Daytona Beach Travel Guide - 23 Miles of the Fun Coast - YouTube,1280,720,1470,2021-01-26,UCTnqAtLsVjoj3UUdWu6z4VA,-1,27,72174,4.9172416,5,2021-03-18 09:19:37,"QmRHG8jZVng,kHnp6Tgzow0,JeWsQw9RRe8,id2V1ABXoEM,b6xpZAlcWZU",4.076011
Florida,QmRHG8jZVng,dAWBTvR-xIg,4,"St Augustine, Florida - Traveling to the First Coast - YouTube",1280,720,1367,2021-01-13,UCTnqAtLsVjoj3UUdWu6z4VA,-1,35,122159,4.9256902,5,2021-03-18 09:19:39,"jaZWn_VfNh0,dAWBTvR-xIg,JeWsQw9RRe8,VvVR_ThUsFI,Gtp1hJ6Q_Xw",2.371932
Florida,jaZWn_VfNh0,QmRHG8jZVng,5,Coastal Maine - Bar Harbor - Camden - Portland - Kennebunkport - YouTube,1280,720,1502,2020-11-19,UCTnqAtLsVjoj3UUdWu6z4VA,-1,28,99947,4.9261212,0,2021-03-18 09:19:42,,2.467273
Florida,dAWBTvR-xIg,QmRHG8jZVng,5,Daytona Beach Travel Guide - 23 Miles of the Fun Coast - YouTube,1280,720,1470,2021-01-26,UCTnqAtLsVjoj3UUdWu6z4VA,-1,27,72174,4.9172416,0,2021-03-18 09:19:44,,2.487255
Florida,JeWsQw9RRe8,QmRHG8jZVng,5,"Traveling Florida's Space Coast - Cocoa Bch, Melbourne, Cape Canaveral - YouTube",1280,720,1735,2021-02-21,UCTnqAtLsVjoj3UUdWu6z4VA,971,9,41880,4.9632654,0,2021-03-18 09:19:47,,2.585361
Florida,VvVR_ThUsFI,QmRHG8jZVng,5,15 FREE Things to Do in St. Augustine - A Travel Guide - YouTube,1920,1080,706,2019-08-21,UCadJCOu8xeNyVJBSIpsCSPg,-1,-1,82199,4.9764552,0,2021-03-18 09:19:51,,4.467003
Florida,Gtp1hJ6Q_Xw,QmRHG8jZVng,5,"St. Augustine, Florida â€¢ 4K Walking Tour â€¢ Historic Downtown - YouTube",1920,1080,4242,2021-03-05,UCjO6FDPCkSvvy3kqqyjJ2Wg,-1,-1,1029,4.8888888,0,2021-03-18 09:19:55,,3.577443
Florida,kHnp6Tgzow0,dAWBTvR-xIg,4,Tampa Bay 2021 - Travel Guide - YouTube,1280,720,1272,2021-02-03,UCTnqAtLsVjoj3UUdWu6z4VA,-1,35,90963,4.9241195,5,2021-03-18 09:20:01,"xAxWmViXSN0,8T3vJ1Im-Hc,-7MtxWiPxwU,ix3hcDDTGTk,lTfRYpicR54",5.833496
Florida,xAxWmViXSN0,kHnp6Tgzow0,5,Sarasota 2020 - Refreshment on Florida's Gulf Coast - YouTube,1280,720,1069,2020-05-10,UCTnqAtLsVjoj3UUdWu6z4VA,-1,134,443125,4.8950462,0,2021-03-18 09:20:04,,2.923547
Florida,8T3vJ1Im-Hc,kHnp6Tgzow0,5,"ST PETE BEACH 2020 - Fort DeSoto, Pass-a-Grille, & Treasure Island - YouTube",1280,720,889,2020-03-17,UCTnqAtLsVjoj3UUdWu6z4VA,-1,92,393818,4.9040165,0,2021-03-18 09:20:06,,2.477799
